"City","State","Country","debutYear","freq","lat","long","cm_debut","rank2"
"Winter Park"," FL"," USA",2019,1,28.5977707,-81.3510264,4,89.5
"Winter Park"," FL"," USA",2016,1,28.5977707,-81.3510264,3,64
"Winter Park"," FL"," USA",1989,1,28.5977707,-81.3510264,2,51.5
"Winter Park"," FL"," USA",1988,1,28.5977707,-81.3510264,1,17
"Titusville"," FL"," USA",2006,1,28.6122187,-80.8075538,1,14.5
"Altamonte Springs"," FL"," USA",2013,1,28.6619154,-81.3885899,2,38
"Altamonte Springs"," FL"," USA",2003,1,28.6619154,-81.3885899,1,13
"Winter Springs"," FL"," USA",2020,1,28.6987064,-81.3054759,2,51.5
"Winter Springs"," FL"," USA",2015,1,28.6987064,-81.3054759,1,21
"Eagle Pass"," TX"," USA",2019,1,28.7099337,-100.4938137,1,27
"Seminole"," FL"," USA",2018,1,28.7225829,-81.2353683,2,47
"Seminole"," FL"," USA",2017,1,28.7225829,-81.2353683,1,18.5
"Victoria"," TX"," USA",2017,1,28.8026443,-96.9766308,7,79
"Victoria"," TX"," USA",2010,1,28.8026443,-96.9766308,6,75
"Victoria"," TX"," USA",1989,1,28.8026443,-96.9766308,5,83
"Victoria"," TX"," USA",1987,1,28.8026443,-96.9766308,4,68.5
"Victoria"," TX"," USA",1986,1,28.8026443,-96.9766308,3,65
"Victoria"," TX"," USA",1983,1,28.8026443,-96.9766308,2,61
"Victoria"," TX"," USA",1979,1,28.8026443,-96.9766308,1,18
"Leesburg"," GA"," USA",2009,1,28.810823,-81.8778582,2,40.5
"Leesburg"," FL"," USA",2020,1,28.810823,-81.8778582,1,21
"Sanford"," FL"," USA",2013,1,28.8117297,-81.2680345,4,64.5
"Sanford"," FL"," USA",2001,1,28.8117297,-81.2680345,3,48
"Sanford"," FL"," USA",1983,1,28.8117297,-81.2680345,2,61
"Sanford"," FL"," USA",1979,1,28.8117297,-81.2680345,1,18
"Eustis"," FL"," USA",2010,1,28.85181715,-81.7108553382,2,32
"Eustis"," FL"," USA",1990,1,28.85181715,-81.7108553382,1,19.5
"Deltona"," FL"," USA",2019,1,28.9005446,-81.2636738,1,27
"Freeport"," TX"," USA",2008,1,28.9541368,-95.3596617,5,76.5
"Freeport"," TX"," USA",2007,1,28.9541368,-95.3596617,4,65
"Freeport"," TX"," USA",1992,1,28.9541368,-95.3596617,3,62
"Freeport"," TX"," USA",1983,1,28.9541368,-95.3596617,2,61
"Freeport"," TX"," USA",1979,1,28.9541368,-95.3596617,1,18
"Summerfield"," FL"," USA",1983,1,29.0085924,-82.0348092,1,23
"DeLand"," FL"," USA",2016,1,29.0283213,-81.3031098,3,64
"DeLand"," FL"," USA",2014,1,29.0283213,-81.3031098,2,42.5
"DeLand"," FL"," USA",1993,1,29.0283213,-81.3031098,1,19.5
"Lake Jackson"," TX"," USA",2010,1,29.0338575,-95.4343859,1,13
"Cuero"," TX"," USA",1974,1,29.0938036,-97.2900564,1,34.5
"De Leon Springs"," FL"," USA",2005,1,29.118443,-81.3527674458,1,14
"West Columbia"," TX"," USA",2020,1,29.1438582,-95.6452249,1,21
"Ocala"," FL"," USA",2015,1,29.1871986,-82.1400923,2,48.5
"Ocala"," FL"," USA",1980,1,29.1871986,-82.1400923,1,20
"Daytona Beach"," FL"," USA",2017,1,29.2108147,-81.0228331,3,53
"Daytona Beach"," FL"," USA",1980,1,29.2108147,-81.0228331,2,48.5
"Daytona Beach"," FL"," USA",1971,1,29.2108147,-81.0228331,1,32.5
"Wharton"," TX"," USA",1979,1,29.2454534,-96.2291474,1,18
"Galveston"," TX"," USA",2017,1,29.299328,-94.7945882,7,79
"Galveston"," TX"," USA",2011,1,29.299328,-94.7945882,6,85.5
"Galveston"," TX"," USA",2002,1,29.299328,-94.7945882,5,71.5
"Galveston"," TX"," USA",1992,1,29.299328,-94.7945882,4,73
"Galveston"," TX"," USA",1989,1,29.299328,-94.7945882,3,71.5
"Galveston"," TX"," USA",1982,1,29.299328,-94.7945882,2,65
"Galveston"," TX"," USA",1973,1,29.299328,-94.7945882,1,35.5
"Uvalde"," TX"," USA",2008,1,29.300357,-99.7733181,3,51
"Uvalde"," TX"," USA",1980,1,29.300357,-99.7733181,2,48.5
"Uvalde"," TX"," USA",1972,1,29.300357,-99.7733181,1,30.5
"Del Rio"," TX"," USA",2019,1,29.3655405,-100.8946984,3,76.5
"Del Rio"," TX"," USA",1973,1,29.3655405,-100.8946984,2,79
"Del Rio"," TX"," USA",1972,1,29.3655405,-100.8946984,1,30.5
"La Marque"," TX"," USA",1988,1,29.3685674,-94.9713134,3,56
"La Marque"," TX"," USA",1981,1,29.3685674,-94.9713134,2,51.5
"La Marque"," TX"," USA",1977,1,29.3685674,-94.9713134,1,28
"Texas City"," TX"," USA",2008,1,29.396013,-94.9175485,2,35
"Texas City"," TX"," USA",1971,1,29.396013,-94.9175485,1,32.5
"San Antonio"," TX"," USA",2017,1,29.4246002,-98.4951405,22,123.5
"San Antonio"," TX"," USA",2013,1,29.4246002,-98.4951405,21,127
"San Antonio"," TX"," USA",2012,1,29.4246002,-98.4951405,20,110.5
"San Antonio"," TX"," USA",2011,1,29.4246002,-98.4951405,19,121
"San Antonio"," TX"," USA",2009,1,29.4246002,-98.4951405,18,116.5
"San Antonio"," TX"," USA",2006,1,29.4246002,-98.4951405,17,101.5
"San Antonio"," TX"," USA",2004,3,29.4246002,-98.4951405,16,102.5
"San Antonio"," TX"," USA",2002,1,29.4246002,-98.4951405,13,103.5
"San Antonio"," TX"," USA",2000,1,29.4246002,-98.4951405,12,102.5
"San Antonio"," TX"," USA",1996,1,29.4246002,-98.4951405,11,98.5
"San Antonio"," TX"," USA",1989,1,29.4246002,-98.4951405,10,94.5
"San Antonio"," TX"," USA",1987,1,29.4246002,-98.4951405,9,91
"San Antonio"," TX"," USA",1985,1,29.4246002,-98.4951405,8,66.5
"San Antonio"," TX"," USA",1983,1,29.4246002,-98.4951405,7,90.5
"San Antonio"," TX"," USA",1980,1,29.4246002,-98.4951405,6,77
"San Antonio"," TX"," USA",1979,2,29.4246002,-98.4951405,5,70.5
"San Antonio"," TX"," USA",1976,2,29.4246002,-98.4951405,3,50
"San Antonio"," TX"," USA",1972,1,29.4246002,-98.4951405,1,30.5
"Shiner"," TX"," USA",2001,1,29.429978,-97.1717981,1,14.5
"Hallettsville"," TX"," USA",2010,1,29.4438528,-96.9410929,1,13
"League City"," TX"," USA",2013,1,29.5074538,-95.0949303,1,16.5
"Fort Wayne"," IN"," USA",2014,1,29.533867,-98.323092,10,95.5
"Fort Wayne"," IN"," USA",2013,1,29.533867,-98.323092,9,101
"Fort Wayne"," IN"," USA",2011,1,29.533867,-98.323092,8,92.5
"Fort Wayne"," IN"," USA",2001,1,29.533867,-98.323092,7,84
"Fort Wayne"," IN"," USA",1996,2,29.533867,-98.323092,6,77.5
"Fort Wayne"," IN"," USA",1991,1,29.533867,-98.323092,4,78.5
"Fort Wayne"," IN"," USA",1989,1,29.533867,-98.323092,3,71.5
"Fort Wayne"," IN"," USA",1982,1,29.533867,-98.323092,2,65
"Fort Wayne"," IN"," USA",1973,1,29.533867,-98.323092,1,35.5
"Rosenberg"," TX"," USA",2014,1,29.5571825,-95.8085623,1,18.5
"Seguin"," TX"," USA",1988,1,29.5688411,-97.9647269,1,17
"Richmond"," TX"," USA",2016,1,29.5821811,-95.7607832,2,49.5
"Richmond"," TX"," USA",1976,1,29.5821811,-95.7607832,1,15.5
"Houma"," LA"," USA",2018,1,29.5957696,-90.7195348,2,47
"Houma"," LA"," USA",1970,1,29.5957696,-90.7195348,1,44
"Palatka"," FL"," USA",1998,1,29.6487882,-81.6372111,1,18.5
"Gainesville"," GA"," USA",2007,1,29.6519684,-82.3249846,11,95.5
"Gainesville"," GA"," USA",1981,1,29.6519684,-82.3249846,10,94.5
"Gainesville"," FL"," USA",2018,1,29.6519684,-82.3249846,9,101.5
"Gainesville"," FL"," USA",2015,2,29.6519684,-82.3249846,8,100.5
"Gainesville"," FL"," USA",2013,1,29.6519684,-82.3249846,6,83
"Gainesville"," FL"," USA",2008,1,29.6519684,-82.3249846,5,76.5
"Gainesville"," FL"," USA",2006,1,29.6519684,-82.3249846,4,61
"Gainesville"," FL"," USA",2002,1,29.6519684,-82.3249846,3,50.5
"Gainesville"," FL"," USA",1998,1,29.6519684,-82.3249846,2,50
"Gainesville"," FL"," USA",1997,1,29.6519684,-82.3249846,1,12.5
"Pasadena"," TX"," USA",2006,1,29.6910625,-95.2091006,3,48.5
"Pasadena"," TX"," USA",1994,1,29.6910625,-95.2091006,2,25
"Pasadena"," TX"," USA",1982,1,29.6910625,-95.2091006,1,29
"New Braunfels"," TX"," USA",1993,1,29.7028266,-98.1257348,2,48.5
"New Braunfels"," TX"," USA",1988,1,29.7028266,-98.1257348,1,17
"Weimar"," TX"," USA",1998,1,29.7030098,-96.7805399,1,18.5
"Bellaire"," MI"," USA",1984,1,29.7057858,-95.4588299,1,14.5
"Columbus"," TX"," USA",1972,1,29.7066181,-96.539699,1,30.5
"Raceland"," LA"," USA",2012,1,29.7274331,-90.598976,1,14
"Baytown"," TX"," USA",2016,1,29.7355047,-94.9774274,3,64
"Baytown"," TX"," USA",1997,1,29.7355047,-94.9774274,2,33.5
"Baytown"," TX"," USA",1982,1,29.7355047,-94.9774274,1,29
"Houston"," TX"," USA",2020,1,29.7589382,-95.3676974,113,131
"Houston"," TX"," USA",2019,3,29.7589382,-95.3676974,112,161
"Houston"," TX"," USA",2018,4,29.7589382,-95.3676974,109,151
"Houston"," TX"," USA",2017,1,29.7589382,-95.3676974,105,148
"Houston"," TX"," USA",2016,2,29.7589382,-95.3676974,104,154
"Houston"," TX"," USA",2015,5,29.7589382,-95.3676974,102,150
"Houston"," TX"," USA",2014,2,29.7589382,-95.3676974,97,140
"Houston"," TX"," USA",2013,2,29.7589382,-95.3676974,95,144
"Houston"," TX"," USA",2012,3,29.7589382,-95.3676974,93,126
"Houston"," TX"," USA",2011,4,29.7589382,-95.3676974,90,145
"Houston"," TX"," USA",2010,4,29.7589382,-95.3676974,86,128
"Houston"," TX"," USA",2009,3,29.7589382,-95.3676974,82,135
"Houston"," TX"," USA",2008,7,29.7589382,-95.3676974,79,141
"Houston"," TX"," USA",2007,2,29.7589382,-95.3676974,72,135
"Houston"," TX"," USA",2006,7,29.7589382,-95.3676974,70,121
"Houston"," TX"," USA",2005,1,29.7589382,-95.3676974,63,123
"Houston"," TX"," USA",2004,4,29.7589382,-95.3676974,62,123
"Houston"," TX"," USA",2003,3,29.7589382,-95.3676974,58,115
"Houston"," TX"," USA",2002,3,29.7589382,-95.3676974,55,125.5
"Houston"," TX"," USA",2001,2,29.7589382,-95.3676974,52,126
"Houston"," TX"," USA",2000,3,29.7589382,-95.3676974,50,129.5
"Houston"," TX"," USA",1999,6,29.7589382,-95.3676974,47,130
"Houston"," TX"," USA",1998,2,29.7589382,-95.3676974,41,132.5
"Houston"," TX"," USA",1997,1,29.7589382,-95.3676974,39,105.5
"Houston"," TX"," USA",1996,1,29.7589382,-95.3676974,38,123
"Houston"," TX"," USA",1995,3,29.7589382,-95.3676974,37,160
"Houston"," TX"," USA",1993,2,29.7589382,-95.3676974,34,131.5
"Houston"," TX"," USA",1992,3,29.7589382,-95.3676974,32,108
"Houston"," TX"," USA",1991,3,29.7589382,-95.3676974,29,124
"Houston"," TX"," USA",1990,1,29.7589382,-95.3676974,26,112
"Houston"," TX"," USA",1989,4,29.7589382,-95.3676974,25,109.5
"Houston"," TX"," USA",1988,1,29.7589382,-95.3676974,21,94
"Houston"," TX"," USA",1987,1,29.7589382,-95.3676974,20,106.5
"Houston"," TX"," USA",1986,1,29.7589382,-95.3676974,19,115.5
"Houston"," TX"," USA",1984,3,29.7589382,-95.3676974,18,90
"Houston"," TX"," USA",1983,2,29.7589382,-95.3676974,15,109.5
"Houston"," TX"," USA",1982,1,29.7589382,-95.3676974,13,101.5
"Houston"," TX"," USA",1981,2,29.7589382,-95.3676974,12,99.5
"Houston"," TX"," USA",1980,1,29.7589382,-95.3676974,10,90.5
"Houston"," TX"," USA",1979,1,29.7589382,-95.3676974,9,82
"Houston"," TX"," USA",1978,3,29.7589382,-95.3676974,8,100.5
"Houston"," TX"," USA",1977,1,29.7589382,-95.3676974,5,92
"Houston"," TX"," USA",1976,1,29.7589382,-95.3676974,4,57
"Houston"," TX"," USA",1975,1,29.7589382,-95.3676974,3,72.5
"Houston"," TX"," USA",1974,1,29.7589382,-95.3676974,2,77
"Houston"," TX"," USA",1971,1,29.7589382,-95.3676974,1,32.5
"Channelview"," TX"," USA",2010,1,29.7760599,-95.1146533,1,13
"Goose Creek"," TX"," USA",1974,1,29.8055899,-95.0076303,1,34.5
"Port St. Joe"," FL"," USA",2016,1,29.8118757,-85.302974,1,21
"Highlands"," TX"," USA",2013,1,29.818836,-95.0560404,1,16.5
"Jefferson"," TX"," USA",1970,1,29.834772,-94.1704496,1,44
"San Marcos"," TX"," USA",2013,1,29.8826436,-97.9405828,1,16.5
"St. Augustine"," FL"," USA",1988,1,29.8946952,-81.3145395,1,17
"Port Arthur"," TX"," USA",2000,1,29.8988618,-93.9288723,3,59
"Port Arthur"," TX"," USA",1989,2,29.8988618,-93.9288723,2,51.5
"Marrero"," LA"," USA",1996,1,29.8993723,-90.1003506,1,21.5
"La Grange"," TX"," USA",2007,1,29.9080038,-96.8730449,6,78.5
"La Grange"," GA"," USA",2003,1,29.9080038,-96.8730449,5,69
"La Grange"," GA"," USA",1998,1,29.9080038,-96.8730449,4,76.5
"La Grange"," GA"," USA",1995,2,29.9080038,-96.8730449,3,79
"La Grange"," GA"," USA",1984,1,29.9080038,-96.8730449,1,14.5
"Chalmette"," LA"," USA",2009,1,29.9427892,-89.9629372,1,16
"New Orleans"," LA"," USA",2018,1,29.9499323,-90.0701156,22,129.5
"New Orleans"," LA"," USA",2016,1,29.9499323,-90.0701156,21,133
"New Orleans"," LA"," USA",2011,1,29.9499323,-90.0701156,20,122
"New Orleans"," LA"," USA",2006,1,29.9499323,-90.0701156,19,104
"New Orleans"," LA"," USA",2004,1,29.9499323,-90.0701156,18,105.5
"New Orleans"," LA"," USA",2000,1,29.9499323,-90.0701156,17,113
"New Orleans"," LA"," USA",1999,1,29.9499323,-90.0701156,16,116
"New Orleans"," LA"," USA",1998,1,29.9499323,-90.0701156,15,119.5
"New Orleans"," LA"," USA",1992,2,29.9499323,-90.0701156,14,93
"New Orleans"," LA"," USA",1991,1,29.9499323,-90.0701156,12,106.5
"New Orleans"," LA"," USA",1989,3,29.9499323,-90.0701156,11,96.5
"New Orleans"," LA"," USA",1986,1,29.9499323,-90.0701156,8,95.5
"New Orleans"," LA"," USA",1983,1,29.9499323,-90.0701156,7,90.5
"New Orleans"," LA"," USA",1978,2,29.9499323,-90.0701156,6,93.5
"New Orleans"," LA"," USA",1977,2,29.9499323,-90.0701156,4,86
"New Orleans"," LA"," USA",1973,1,29.9499323,-90.0701156,2,79
"New Orleans"," LA"," USA",1972,1,29.9499323,-90.0701156,1,30.5
"Nederland"," TX"," USA",2007,1,29.9743803,-93.9923965,2,37.5
"Nederland"," TX"," USA",2000,1,29.9743803,-93.9923965,1,15.5
"Metairie"," LA"," USA",2019,1,29.9899926,-90.1505426,5,100
"Metairie"," LA"," USA",2011,2,29.9899926,-90.1505426,4,64.5
"Metairie"," LA"," USA",2010,1,29.9899926,-90.1505426,2,32
"Metairie"," LA"," USA",2003,1,29.9899926,-90.1505426,1,13
"Humble"," TX"," USA",2016,1,29.9988312,-95.2621553,2,49.5
"Humble"," TX"," USA",1999,1,29.9988312,-95.2621553,1,15
"New Iberia"," LA"," USA",2006,1,30.0035365,-91.8187285,1,14.5
"Smithville"," TX"," USA",1970,1,30.0056275,-97.1559077,1,44
"Lutcher"," LA"," USA",1996,1,30.0404796,-90.6989797,1,21.5
"Kerrville"," TX"," USA",2011,1,30.0474688,-99.1400207,1,13.5
"Spring"," TX"," USA",2018,1,30.0798826,-95.4172549,4,73.5
"Spring"," TX"," USA",2016,1,30.0798826,-95.4172549,3,64
"Spring"," TX"," USA",2007,1,30.0798826,-95.4172549,2,37.5
"Spring"," TX"," USA",2001,1,30.0798826,-95.4172549,1,14.5
"Beaumont"," TX"," USA",2008,1,30.0860459,-94.1018461,11,108
"Beaumont"," TX"," USA",2006,1,30.0860459,-94.1018461,10,86.5
"Beaumont"," TX"," USA",2005,1,30.0860459,-94.1018461,9,89
"Beaumont"," TX"," USA",2003,1,30.0860459,-94.1018461,8,80.5
"Beaumont"," TX"," USA",2002,2,30.0860459,-94.1018461,7,80.5
"Beaumont"," TX"," USA",1996,1,30.0860459,-94.1018461,5,72.5
"Beaumont"," TX"," USA",1991,2,30.0860459,-94.1018461,4,78.5
"Beaumont"," TX"," USA",1976,1,30.0860459,-94.1018461,2,38
"Beaumont"," TX"," USA",1973,1,30.0860459,-94.1018461,1,35.5
"Hempstead"," TX"," USA",2019,1,30.0929491,-96.0806548,1,27
"Tomball"," TX"," USA",2020,1,30.0971621,-95.6160549,4,77
"Tomball"," TX"," USA",2012,1,30.0971621,-95.6160549,3,49.5
"Tomball"," TX"," USA",2005,1,30.0971621,-95.6160549,2,37
"Tomball"," TX"," USA",1984,1,30.0971621,-95.6160549,1,14.5
"Wewahitchka"," FL"," USA",1993,1,30.1127004,-85.2004716,1,19.5
"Orange"," TX"," USA",2002,1,30.1228634,-93.9041169,3,50.5
"Orange"," TX"," USA",1997,1,30.1228634,-93.9041169,2,33.5
"Orange"," TX"," USA",1981,1,30.1228634,-93.9041169,1,21.5
"Panama City"," FL"," USA",2020,1,30.1600827,-85.6545729,7,86
"Panama City"," FL"," USA",2012,1,30.1600827,-85.6545729,6,71.5
"Panama City"," FL"," USA",2010,1,30.1600827,-85.6545729,5,64.5
"Panama City"," FL"," USA",2009,1,30.1600827,-85.6545729,4,65.5
"Panama City"," FL"," USA",2007,1,30.1600827,-85.6545729,3,51
"Panama City"," FL"," USA",2000,1,30.1600827,-85.6545729,2,42
"Panama City"," FL"," USA",1993,1,30.1600827,-85.6545729,1,19.5
"Orange Park"," FL"," USA",2020,1,30.1654707,-81.7016346,3,67.5
"Orange Park"," FL"," USA",2019,1,30.1654707,-81.7016346,2,61.5
"Orange Park"," FL"," USA",2007,1,30.1654707,-81.7016346,1,16
"Brenham"," TX"," USA",2012,1,30.1668828,-96.3977442,5,63.5
"Brenham"," TX"," USA",1980,2,30.1668828,-96.3977442,4,70.5
"Brenham"," TX"," USA",1971,2,30.1668828,-96.3977442,2,69.5
"The Woodlands"," TX"," USA",2015,1,30.1734194,-95.504686,1,21
"Panama City Beach"," FL"," USA",2016,1,30.1765914,-85.805386,1,21
"Lake City"," FL"," USA",2010,1,30.1894252,-82.6394803,1,13
"Crowley"," LA"," USA",1989,1,30.2140928,-92.3745761,1,19
"Jennings"," LA"," USA",1992,1,30.2224284,-92.657085,1,16.5
"Lafayette"," LA"," USA",2017,1,30.2240897,-92.0198427,13,103.5
"Lafayette"," LA"," USA",2015,1,30.2240897,-92.0198427,12,111.5
"Lafayette"," LA"," USA",2008,1,30.2240897,-92.0198427,11,108
"Lafayette"," LA"," USA",2004,1,30.2240897,-92.0198427,10,90
"Lafayette"," LA"," USA",1999,1,30.2240897,-92.0198427,9,99
"Lafayette"," LA"," USA",1998,2,30.2240897,-92.0198427,8,99.5
"Lafayette"," LA"," USA",1997,1,30.2240897,-92.0198427,6,80
"Lafayette"," LA"," USA",1995,1,30.2240897,-92.0198427,5,104.5
"Lafayette"," LA"," USA",1978,1,30.2240897,-92.0198427,4,83.5
"Lafayette"," LA"," USA",1976,1,30.2240897,-92.0198427,3,50
"Lafayette"," LA"," USA",1975,1,30.2240897,-92.0198427,2,62.5
"Lafayette"," LA"," USA",1971,1,30.2240897,-92.0198427,1,32.5
"St. Amant"," LA"," USA",2008,1,30.2246409,-90.868986,1,12.5
"Lake Charles"," LA"," USA",2018,1,30.2265949,-93.2173759,10,108.5
"Lake Charles"," LA"," USA",2016,1,30.2265949,-93.2173759,9,106
"Lake Charles"," LA"," USA",2014,1,30.2265949,-93.2173759,8,87
"Lake Charles"," LA"," USA",2013,1,30.2265949,-93.2173759,7,91.5
"Lake Charles"," LA"," USA",2008,1,30.2265949,-93.2173759,6,90
"Lake Charles"," LA"," USA",2004,1,30.2265949,-93.2173759,5,72
"Lake Charles"," LA"," USA",2002,1,30.2265949,-93.2173759,4,63
"Lake Charles"," LA"," USA",1994,2,30.2265949,-93.2173759,3,36.5
"Lake Charles"," LA"," USA",1983,1,30.2265949,-93.2173759,1,23
"Scott"," LA"," USA",1998,1,30.2357569,-92.0945672,1,18.5
"Sulphur"," LA"," USA",2016,1,30.2365943,-93.3773783,2,49.5
"Sulphur"," LA"," USA",2014,1,30.2365943,-93.3773783,1,18.5
"Blanco"," TX"," USA",1978,1,30.2419274,-98.4004594,1,23
"Austin"," TX"," USA",2019,2,30.2711286,-97.7436995,29,142.5
"Austin"," TX"," USA",2018,1,30.2711286,-97.7436995,27,135
"Austin"," TX"," USA",2017,1,30.2711286,-97.7436995,26,128
"Austin"," TX"," USA",2015,1,30.2711286,-97.7436995,25,136
"Austin"," TX"," USA",2013,1,30.2711286,-97.7436995,24,131
"Austin"," TX"," USA",2012,1,30.2711286,-97.7436995,23,113
"Austin"," TX"," USA",2011,1,30.2711286,-97.7436995,22,125
"Austin"," TX"," USA",2008,1,30.2711286,-97.7436995,21,124
"Austin"," TX"," USA",2007,4,30.2711286,-97.7436995,20,115
"Austin"," TX"," USA",2006,1,30.2711286,-97.7436995,16,100
"Austin"," TX"," USA",2005,3,30.2711286,-97.7436995,15,105.5
"Austin"," TX"," USA",2003,1,30.2711286,-97.7436995,12,88
"Austin"," TX"," USA",2000,1,30.2711286,-97.7436995,11,97.5
"Austin"," TX"," USA",1996,1,30.2711286,-97.7436995,10,93
"Austin"," TX"," USA",1993,3,30.2711286,-97.7436995,9,107.5
"Austin"," TX"," USA",1991,2,30.2711286,-97.7436995,6,90
"Austin"," TX"," USA",1987,1,30.2711286,-97.7436995,4,68.5
"Austin"," TX"," USA",1984,1,30.2711286,-97.7436995,3,48.5
"Austin"," TX"," USA",1979,1,30.2711286,-97.7436995,2,42
"Austin"," TX"," USA",1970,1,30.2711286,-97.7436995,1,44
"Slidell"," LA"," USA",2019,1,30.2751945,-89.7811745,4,89.5
"Slidell"," LA"," USA",2014,1,30.2751945,-89.7811745,3,55.5
"Slidell"," LA"," USA",2009,1,30.2751945,-89.7811745,2,40.5
"Slidell"," LA"," USA",2005,1,30.2751945,-89.7811745,1,14
"Fredericksburg"," TX"," USA",1970,1,30.2752011,-98.8719843,1,44
"Live Oak"," FL"," USA",2000,1,30.2949457,-82.98402,3,59
"Live Oak"," FL"," USA",1994,1,30.2949457,-82.98402,2,25
"Live Oak"," FL"," USA",1971,1,30.2949457,-82.98402,1,32.5
"Prairieville"," LA"," USA",2019,1,30.3029721,-90.9720451,1,27
"Conroe"," TX"," USA",2010,1,30.3118769,-95.4560512,6,75
"Conroe"," TX"," USA",2009,1,30.3118769,-95.4560512,5,73
"Conroe"," TX"," USA",2007,1,30.3118769,-95.4560512,4,65
"Conroe"," TX"," USA",1998,1,30.3118769,-95.4560512,3,68
"Conroe"," TX"," USA",1996,1,30.3118769,-95.4560512,2,46.5
"Conroe"," TX"," USA",1992,1,30.3118769,-95.4560512,1,16.5
"Neptune Beach"," FL"," USA",2016,1,30.311908,-81.3964734,1,21
"Jacksonville"," FL"," USA",2018,1,30.3321838,-81.655651,34,137.5
"Jacksonville"," FL"," USA",2017,2,30.3321838,-81.655651,33,133.5
"Jacksonville"," FL"," USA",2016,1,30.3321838,-81.655651,31,142
"Jacksonville"," FL"," USA",2015,1,30.3321838,-81.655651,30,139
"Jacksonville"," FL"," USA",2010,1,30.3321838,-81.655651,29,114
"Jacksonville"," FL"," USA",2008,4,30.3321838,-81.655651,28,127.5
"Jacksonville"," FL"," USA",2007,1,30.3321838,-81.655651,24,123
"Jacksonville"," FL"," USA",2006,2,30.3321838,-81.655651,23,109.5
"Jacksonville"," FL"," USA",2005,2,30.3321838,-81.655651,21,115
"Jacksonville"," FL"," USA",2003,1,30.3321838,-81.655651,19,98.5
"Jacksonville"," FL"," USA",2002,2,30.3321838,-81.655651,18,112
"Jacksonville"," FL"," USA",2001,1,30.3321838,-81.655651,16,109
"Jacksonville"," FL"," USA",2000,2,30.3321838,-81.655651,15,109
"Jacksonville"," FL"," USA",1998,1,30.3321838,-81.655651,13,115
"Jacksonville"," FL"," USA",1995,1,30.3321838,-81.655651,12,139
"Jacksonville"," FL"," USA",1992,2,30.3321838,-81.655651,11,91
"Jacksonville"," FL"," USA",1991,1,30.3321838,-81.655651,9,102.5
"Jacksonville"," FL"," USA",1990,1,30.3321838,-81.655651,8,90
"Jacksonville"," FL"," USA",1987,1,30.3321838,-81.655651,7,87
"Jacksonville"," FL"," USA",1985,3,30.3321838,-81.655651,6,59.5
"Jacksonville"," FL"," USA",1984,1,30.3321838,-81.655651,3,48.5
"Jacksonville"," FL"," USA",1982,1,30.3321838,-81.655651,2,65
"Jacksonville"," FL"," USA",1976,1,30.3321838,-81.655651,1,15.5
"Cleveland"," TX"," USA",1989,1,30.3414794,-95.0900115,1,19
"Pascagoula"," MS"," USA",2013,1,30.3646795,-88.5585995,3,51
"Pascagoula"," MS"," USA",2009,1,30.3646795,-88.5585995,2,40.5
"Pascagoula"," MS"," USA",1979,1,30.3646795,-88.5585995,1,18
"Gulfport"," MS"," USA",2016,1,30.3674198,-89.0928155,5,79
"Gulfport"," MS"," USA",1998,2,30.3674198,-89.0928155,4,76.5
"Gulfport"," MS"," USA",1995,1,30.3674198,-89.0928155,2,56
"Gulfport"," MS"," USA",1989,1,30.3674198,-89.0928155,1,19
"Biloxi"," MS"," USA",2015,1,30.374673,-88.8459433348,6,88
"Biloxi"," MS"," USA",2000,1,30.374673,-88.8459433348,5,76
"Biloxi"," MS"," USA",1997,1,30.374673,-88.8459433348,4,65
"Biloxi"," MS"," USA",1995,1,30.374673,-88.8459433348,3,79
"Biloxi"," MS"," USA",1986,1,30.374673,-88.8459433348,2,48
"Biloxi"," MS"," USA",1971,1,30.374673,-88.8459433348,1,32.5
"Kokomo"," IN"," USA",2010,1,30.383215,-86.414522,5,64.5
"Kokomo"," IN"," USA",1979,1,30.383215,-86.414522,4,64
"Kokomo"," IN"," USA",1977,1,30.383215,-86.414522,3,75.5
"Kokomo"," IN"," USA",1974,1,30.383215,-86.414522,2,77
"Kokomo"," IN"," USA",1973,1,30.383215,-86.414522,1,35.5
"Fort Walton Beach"," FL"," USA",2011,1,30.4057552,-86.618842,3,54.5
"Fort Walton Beach"," FL"," USA",1995,1,30.4057552,-86.618842,2,56
"Fort Walton Beach"," FL"," USA",1981,1,30.4057552,-86.618842,1,21.5
"Foley"," AL"," USA",2020,1,30.4065868,-87.6835974,1,21
"Ocean Springs"," MS"," USA",2020,1,30.4112904,-88.8279165,1,21
